flight_id,airline,source,destination,departure_time,arrival_time,duration_hours,overnight_flag,route
SJ120,SpiceJet,MAA,BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,3.62,True,MAA - BLR
UK180,Vistara,CCU,MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,2.18,False,CCU - MAA
6F242,IndiGo,BLR,MAA,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,3.9,True,BLR - MAA
UK080,Vistara,BLR,MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,1.33,False,BLR - MAA
SJ124,SpiceJet,HYD,DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,4.12,True,HYD - DEL
SJ115,SpiceJet,BOM,HYD,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,2.08,False,BOM - HYD
AI081,Air India,CCU,BOM,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,1.8,False,CCU - BOM
AI142,Air India,BOM,DEL,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,2.23,False,BOM - DEL
UK052,Vistara,BLR,CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,0.87,False,BLR - CCU
UK014,Vistara,HYD,MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,1.42,False,HYD - MAA
AI230,Air India,CCU,BLR,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,3.75,True,CCU - BLR
6F268,IndiGo,DEL,MAA,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,1.48,False,DEL - MAA
AI124,Air India,CCU,HYD,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,3.53,True,CCU - HYD
6F082,IndiGo,BOM,BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,2.0,False,BOM - BLR
SJ035,SpiceJet,CCU,DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,1.0,False,CCU - DEL
SJ095,SpiceJet,DEL,MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,3.07,False,DEL - MAA
UK230,Vistara,BLR,BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,1.55,False,BLR - BOM
UK171,Vistara,HYD,CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,2.9,False,HYD - CCU
6F147,IndiGo,HYD,MAA,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,4.57,True,HYD - MAA
SJ212,SpiceJet,MAA,BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,1.92,False,MAA - BLR
6F080,IndiGo,HYD,MAA,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,3.43,False,HYD - MAA
UK049,Vistara,HYD,BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,0.75,False,HYD - BOM
AI152,Air India,BLR,CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,1.08,False,BLR - CCU
AI162,Air India,MAA,DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,3.33,False,MAA - DEL
SJ037,SpiceJet,BLR,BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,3.28,False,BLR - BOM
AI172,Air India,BOM,CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,0.75,False,BOM - CCU
UK205,Vistara,HYD,MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,2.82,False,HYD - MAA
AI199,Air India,HYD,DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,3.65,False,HYD - DEL
6F241,IndiGo,DEL,HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,0.58,False,DEL - HYD
SJ041,SpiceJet,CCU,HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,4.58,False,CCU - HYD
AI064,Air India,BLR,MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,1.72,False,BLR - MAA
UK169,Vistara,HYD,DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,4.82,False,HYD - DEL
UK144,Vistara,BOM,CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,2.87,False,BOM - CCU
AI118,Air India,HYD,MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,2.15,False,HYD - MAA
SJ145,SpiceJet,BLR,HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,2.95,False,BLR - HYD
SJ077,SpiceJet,BLR,MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,2.13,False,BLR - MAA
AI126,Air India,MAA,HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,3.37,False,MAA - HYD
SJ033,SpiceJet,HYD,DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,1.42,False,HYD - DEL
SJ180,SpiceJet,HYD,CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,4.8,False,HYD - CCU
6F183,IndiGo,MAA,HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,2.73,False,MAA - HYD
AI145,Air India,DEL,BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,4.42,False,DEL - BOM
6F089,IndiGo,DEL,HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,2.07,False,DEL - HYD
6F207,IndiGo,BOM,HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,4.02,False,BOM - HYD
AI229,Air India,HYD,MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,1.87,False,HYD - MAA
6F223,IndiGo,MAA,BLR,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,0.57,False,MAA - BLR
6F116,IndiGo,MAA,CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,2.32,False,MAA - CCU
SJ240,SpiceJet,BOM,HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,3.65,False,BOM - HYD
SJ184,SpiceJet,CCU,DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,4.47,False,CCU - DEL
AI087,Air India,MAA,DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,3.97,False,MAA - DEL
UK148,Vistara,HYD,BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,2.2,False,HYD - BOM
AI210,Air India,BLR,BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,2.62,False,BLR - BOM
6F093,IndiGo,CCU,DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,3.85,False,CCU - DEL
SJ080,SpiceJet,CCU,MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,1.92,False,CCU - MAA
SJ005,SpiceJet,DEL,MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,1.35,False,DEL - MAA
6F040,IndiGo,HYD,CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,4.68,False,HYD - CCU
AI212,Air India,DEL,CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,4.7,False,DEL - CCU
AI154,Air India,HYD,MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,3.85,False,HYD - MAA
6F239,IndiGo,CCU,BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,2.22,False,CCU - BOM
UK199,Vistara,BOM,CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,3.52,False,BOM - CCU
6F218,IndiGo,BLR,BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,3.78,False,BLR - BOM
6F011,IndiGo,MAA,BLR,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,2.0,False,MAA - BLR
UK106,Vistara,BOM,CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,2.18,False,BOM - CCU
UK030,Vistara,CCU,DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,4.45,False,CCU - DEL
6F090,IndiGo,HYD,BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,4.2,False,HYD - BLR
AI184,Air India,BOM,CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,2.0,False,BOM - CCU
SJ232,SpiceJet,MAA,BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,4.33,False,MAA - BLR
AI153,Air India,BOM,CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,1.47,False,BOM - CCU
UK101,Vistara,DEL,HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,2.72,False,DEL - HYD
6F200,IndiGo,HYD,DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,4.78,False,HYD - DEL
6F162,IndiGo,CCU,BOM,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,2.9,False,CCU - BOM
SJ197,SpiceJet,HYD,BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,2.73,False,HYD - BLR
AI174,Air India,DEL,CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,2.27,False,DEL - CCU
UK090,Vistara,HYD,MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,2.67,False,HYD - MAA
UK124,Vistara,MAA,BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,2.57,False,MAA - BLR
AI239,Air India,BOM,HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,3.23,False,BOM - HYD
UK002,Vistara,CCU,MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,4.87,False,CCU - MAA
SJ055,SpiceJet,HYD,MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,3.65,False,HYD - MAA
UK132,Vistara,BOM,DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,2.12,False,BOM - DEL
6F002,IndiGo,BLR,MAA,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,3.38,False,BLR - MAA
UK005,Vistara,BOM,MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,4.2,False,BOM - MAA
6F258,IndiGo,BOM,DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,2.92,False,BOM - DEL
SJ244,SpiceJet,BLR,DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,1.8,False,BLR - DEL
AI075,Air India,CCU,DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,2.97,False,CCU - DEL
AI160,Air India,MAA,DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,3.33,False,MAA - DEL
UK091,Vistara,CCU,BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,3.9,False,CCU - BOM
UK195,Vistara,HYD,BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,3.0,False,HYD - BOM
6F044,IndiGo,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,4.18,False,DEL - HYD
6F248,IndiGo,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,4.18,False,DEL - HYD
6F204,IndiGo,DEL,CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,2.68,False,DEL - CCU
SJ092,SpiceJet,BLR,MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,4.62,False,BLR - MAA
AI119,Air India,MAA,BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,2.7,False,MAA - BLR
AI151,Air India,MAA,HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,0.93,False,MAA - HYD
UK107,Vistara,HYD,BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,1.27,False,HYD - BOM
SJ019,SpiceJet,BLR,DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,2.82,False,BLR - DEL
AI052,Air India,CCU,MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,2.6,False,CCU - MAA
SJ177,SpiceJet,BOM,CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,4.55,False,BOM - CCU
6F215,IndiGo,DEL,BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,4.5,False,DEL - BLR
AI223,Air India,BOM,CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,1.82,False,BOM - CCU
SJ069,SpiceJet,HYD,BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,1.4,False,HYD - BLR
6F198,IndiGo,HYD,BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,4.98,False,HYD - BLR
AI093,Air India,BOM,BLR,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,4.88,False,BOM - BLR
UK062,Vistara,HYD,DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,3.03,False,HYD - DEL
6F057,IndiGo,MAA,DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,3.3,False,MAA - DEL
UK064,Vistara,BOM,DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,2.5,False,BOM - DEL
